Time(t),recommendation_Time(t),fingerprint_Time(t),K5027 TE Kiln channel temperature SH1_real,K5028 TE Kiln channel temperarute SH2_real,K5026 TE1 Kiln temperature (Pyrometer 1)_real,K5026 TE2 Kiln temperature (Pyrometer 2)_real,K5001AC Combustion Air Blower actual speed [rpm]_real,Coal fuel counter actual [kg]_real,K5314 FIC Controller Output_real,K5351AC Rotary valve speed %_real,K5352AC Rotary valve speed %_real,K5353AC Rotary valve speed %_real,K5354AC Rotary valve speed %_real,K5355AC Rotary valve speed %_real,K5356AC Rotary valve speed %_real,K5357AC Rotary valve speed %_real,K5358AC Rotary valve speed %_real,K5359AC Rotary valve speed %_real,K5360AC Rotary valve speed %_real,K5027 TE Kiln channel temperature SH1_recommended,K5028 TE Kiln channel temperarute SH2_recommended,K5026 TE1 Kiln temperature (Pyrometer 1)_recommended,K5026 TE2 Kiln temperature (Pyrometer 2)_recommended,K5001AC Combustion Air Blower actual speed [rpm]_recommended,Coal fuel counter actual [kg]_recommended,K5314 FIC Controller Output_recommended,K5351AC Rotary valve speed %_recommended,K5352AC Rotary valve speed %_recommended,K5353AC Rotary valve speed %_recommended,K5354AC Rotary valve speed %_recommended,K5355AC Rotary valve speed %_recommended,K5356AC Rotary valve speed %_recommended,K5357AC Rotary valve speed %_recommended,K5358AC Rotary valve speed %_recommended,K5359AC Rotary valve speed %_recommended,K5360AC Rotary valve speed %_recommended
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-05-13 03:07:00,1040.625,1040.27771,1055.063721,1062.934082,1657.333252,157.055817,61.88625,56.848145,74.139404,76.605225,72.277832,52.520752,53.137207,79.6875,74.749756,75.366211,80.303955,1064.583252,1035.069458,1038.339111,1022.598389,1523.01355,145.624939,59.0,56.04248047,73.15673828,78.46679688,71.97265625,47.78442383,43.06640625,70.20263672,69.0246582,71.97265625,79.64477539
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-17 16:42:00,1040.625,1040.27771,1055.063721,1062.934082,1657.333252,157.055817,61.88625,56.848145,74.139404,76.605225,72.277832,52.520752,53.137207,79.6875,74.749756,75.366211,80.303955,994.791626,998.958313,1013.252319,1006.365723,1620.39856,128.1538696,58.0,63.79394531,73.65112305,74.23095703,69.01245117,53.93676758,49.87182617,78.29589844,78.29589844,78.29589844,78.29589844
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-12-30 10:58:00,1040.625,1040.27771,1055.063721,1062.934082,1657.333252,157.055817,61.88625,56.848145,74.139404,76.605225,72.277832,52.520752,53.137207,79.6875,74.749756,75.366211,80.303955,1023.263855,1035.416626,1031.452637,1037.847168,1651.19873,140.5430908,58.0,65.53344727,77.13623047,78.29589844,70.75195313,53.93676758,47.55249023,75.9765625,74.81689453,73.65112305,77.71606445
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-05-12 09:43:00,1040.625,1040.27771,1055.063721,1062.934082,1657.333252,157.055817,61.88625,56.848145,74.139404,76.605225,72.277832,52.520752,53.137207,79.6875,74.749756,75.366211,80.303955,1074.65271,1045.486084,1055.555542,1055.555542,1521.735596,133.8156433,59.0,56.04248047,73.15673828,78.46679688,71.97265625,47.78442383,43.06640625,70.20263672,69.0246582,71.97265625,79.64477539
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-05-13 03:07:00,1040.625,1040.27771,1055.063721,1062.934082,1657.333252,157.055817,61.88625,56.848145,74.139404,76.605225,72.277832,52.520752,53.137207,79.6875,74.749756,75.366211,80.303955,1064.583252,1035.069458,1038.339111,1022.598389,1523.01355,145.624939,59.0,56.04248047,73.15673828,78.46679688,71.97265625,47.78442383,43.06640625,70.20263672,69.0246582,71.97265625,79.64477539
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-17 16:42:00,1040.625,1040.27771,1055.063721,1062.934082,1657.333252,157.055817,61.88625,56.848145,74.139404,76.605225,72.277832,52.520752,53.137207,79.6875,74.749756,75.366211,80.303955,994.791626,998.958313,1013.252319,1006.365723,1620.39856,128.1538696,58.0,63.79394531,73.65112305,74.23095703,69.01245117,53.93676758,49.87182617,78.29589844,78.29589844,78.29589844,78.29589844
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-12-30 10:58:00,1040.625,1040.27771,1055.063721,1062.934082,1657.333252,157.055817,61.88625,56.848145,74.139404,76.605225,72.277832,52.520752,53.137207,79.6875,74.749756,75.366211,80.303955,1023.263855,1035.416626,1031.452637,1037.847168,1651.19873,140.5430908,58.0,65.53344727,77.13623047,78.29589844,70.75195313,53.93676758,47.55249023,75.9765625,74.81689453,73.65112305,77.71606445
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-13 16:52:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1041.319458,1040.625,1033.420166,1085.561279,1638.418579,138.059937,53.0,59.881592,68.896484,69.421387,64.654541,50.872803,45.574951,71.54541,71.54541,71.54541,71.54541
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-13 17:50:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1036.458252,1033.680542,1012.760437,1056.047485,1639.568848,132.704834,55.0,62.145996,71.496582,72.045898,67.095947,52.79541,47.296143,74.243164,74.243164,74.243164,74.243164
2024-10-14 15:00:00,2024-10-14 15:15:00,2024-10-14 01:32:00,1049.305542,1050.347168,1032.436279,1082.118042,1650.559814,29.223663,57.0,64.404297,74.09668,74.664307,69.53125,54.711914,49.01123,76.940918,76.940918,76.940918,76.940918,1021.52771,1014.236084,996.035889,1035.387695,1649.153931,137.73056,54.200001,61.242676,70.452881,70.996094,66.119385,52.026367,46.606445,73.162842,73.162842,73.162842,73.162842
